"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","BaseAnnotation","BaseAnnotator","BaseComment","Coverage","OneToThirty","BaseInSource"
"329","numerals-okod1238-1","Okordia, Nigeria","okod1238","Okodia","okd","Africa",5.29237,6.44113,"Ijoid","vigesimal","Eugene Chan","Okordia has a vigesimal numeral system with particular forms for 9 and 19. There were missing terms for numbers 22 to 29, 200, 1000 and 2000.",0.185185185185185,0.724137931034483,NA
"330","numerals-okpa1238-1","Okpamheri, Nigeria","okpa1238","Okpamheri","opa","Africa",7.33708,5.97843,"Atlantic-Congo","decimal","Enock Appiah Tieku","Okpamheri has a decimal system.",0.246913580246914,1,NA
"331","numerals-oman1239-1","Omani Spoken Arabic, Oman, Tanzania","oman1239","Omani Arabic","acx","Eurasia",23.25,58.5,"Afro-Asiatic","decimal","Eugene Chan","Omani spoken Arabic is spoken in District of al-ʿAwābī (northern Oman). Omani spoken Arabic numerals from one to ten both have masculine and feminine forms. Note the following differences between traditional Semitic phonetic symbols and IPA transcriptionsː 1. /t̩/ is an emphatic alveolar stop, IPA [tʼ] 2. /t̠/ voiceless interdental fricative, IPA [θ] 3. /š/ voiceless palatal fricative, IPA [ʃ] 4. /y/ voiced palatal approximant, IPA [j] 5. /h̠/ voiceless glottal fricative, IPA [ħ] Vowelsː  /a/ = IPA [ɑ], /i/ = IPA [i], /u/ = IPA [u],  /ā/ = IPA [ɑː], /ī/ = IPA [iː], /ē/ is around IPA [eː]",0.246913580246914,1,NA
"332","numerals-opuu1239-2","Opuuo (Tʼapo), New System, Sudan, Ethiopia","opuu1239","Opo","lgn","Africa",8.47526,33.853,"Koman","","Eugene Chan","",0.246913580246914,1,NA
"333","numerals-orin1239-2","Koring (Oring), Nigeria","orin1239","Oring","org","Africa",6.68753,8.12005,"Atlantic-Congo","mixed","Enock Appiah Tieku","Koring has a vigesimal numeral system with a single word for the number 40. Tones ː High tones are marked /v́/, low tones /v̀/, downstep /v̄/. /ɔ/ has no symbol for high tones. All the occurances above = + high tone.",0.246913580246914,1,NA
"334","barlowpacific-orko1234-1","East Ambrym (Fanbak) (spirit numbers) [from Richards (2010)]","orko1234","Orkon-Fanbak","fnb","Papunesia",-16.210501,168.212109,"Austronesian","quinary","Russell Barlow","",0.0617283950617284,0.344827586206897,NA
"335","numerals-orma1241-1","Orma, Kenya","orma1241","Orma","orc","Africa",-1.79489,39.60749,"Afro-Asiatic","decimal","Eugene Chan","Orma has a decimal system. Thousand is a loan from Swahili /Arabic.",0.246913580246914,1,NA
"336","numerals-oroo1241-1","Oro, Nigeria","oroo1241","Oro","orx","Africa",4.86134,8.11394,"Atlantic-Congo","quinary","Enock Appiah Tieku","Oro has a quinary, vigesimal numeral system. 400 is ikie ínîaŋ (literally hundred four ).",0.253086419753086,1,NA
"337","numerals-osos1238-1","Ososo, Edo State, Nigeria","osos1238","Ososo","oso","Africa",7.42868,6.21509,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","Ososo has a vigesimal system of counting similar to that of Okphela.",0.197530864197531,0.758620689655172,NA
"338","numerals-otor1240-1","Otoro, Sudan","otor1240","Otoro","otr","Africa",11.1187,30.573,"Heibanic","decimal","Eugene Chan","Otoro basic numerals are similar to those of Laro, but they have developed a decimal system now. It seems the word for 20 ''àrːrɛ̀la'' might be a loan from Arabic. The actual form for 100 need to check again.",0.246913580246914,1,NA
"339","numerals-ouma1237-1","Ouma, Papua New Guinea","ouma1237","Ouma","oum","Papunesia",-10.2288,149.101,"Austronesian","quinary","Russell Barlow","Ouma is a nearly extinct language, this language might have a quinary counting system similar to that of Magori.",0.0617283950617284,0.344827586206897,NA
"340","numerals-oyda1235-1","Oyda, Ethiopia","oyda1235","Oyda","oyd","Africa",6.13322,36.8541,"Ta-Ne-Omotic","decimal","Eugene Chan","Oyda has a decimal numeral system. Notesː The acute accent represents high tone, maybe in combination with stress accent (pitch accent?); low or non-high is unmarked. The symbol “c” is used for the voiceless palatal affricate [tʃ]. The stem -p(p)un/-fun ([p] and [f] vary under certain circumstances), also occurring in Wolaitta as -p(p)una, is – doubtfully – traced back to the Old Cushitic-Omotic stem *(a)kwem- “5” by Lamberti & Sottile (1997: “The Wolaytta Language”, Köln: Rüdiger Köppe Verlag, page 114); for ʔizí- “1” in “6” compare their Wolaitta ʔista “1”. The language name “Oyda” is not related to ʔoiddí “4”, but to a lexeme meaning “chair, seat, stool” (own field research in May-June 2011).",0.191358024691358,0.724137931034483,NA
"341","numerals-paas1238-1","Paasaal (Passale), Ghana","paas1238","Paasaal","sig","Africa",10.2004,-1.8048,"Atlantic-Congo","vigesimal","Enock Appiah Tieku","decimal - 10-20; Paasaal has a vigesimal system. There are two sets of numbers from 1 to 30; the first one is general way of counting used by the elders, the second one is used by the youth. The number 'thousand' is a loan from English.",0.246913580246914,1,NA
"342","numerals-pala1342-1","Palaka Senoufo, Côte d'Ivoire","pala1342","Palaka Senoufo","plr","Africa",9.53815,-4.9271,"Atlantic-Congo","quinary","Enock Appiah Tieku","Palaka has system of counting based on twenty with a five-based substructure. In counting money, number 200 is actually equivalent to 1000 francs number 1000 is equivalent to 5000 francs and number 2000 is equivalent to 10,000 francs. Tone [á] = high tone, low tones are unmarked. The 'n' in number 2 sɔinŋ is a nasaliser.",0.246913580246914,1,NA
"343","numerals-pana1293-1","Pana, Cameroon, Chad, CAR","pana1293","Pana (Central African Republic)","pnz","Africa",8.71518,13.6009,"Atlantic-Congo","decimal","Enock Appiah Tieku","7=10-3, 8=10-2, 9=10-1; Pana has a counting system similar to that of Nzambay and Karang. Note that it is different from the Pana language of Burkina Faso and Mali, which is a Gur language.",0.246913580246914,1,NA
"344","numerals-pana1295-1","Pana, Burkina Faso, Mali","pana1295","Pana (Burkina Faso)","pnq","Africa",13.3501,-3.36685,"Atlantic-Congo","","Eugene Chan","",0.172839506172839,0.689655172413793,NA
"345","numerals-papa1265-1","Papapana, Papua New Guinea","papa1265","Papapana","ppn","Papunesia",-5.92283,155.289,"Austronesian","quinary","Russell Barlow","Papapana does have it's own has a counting system based on five although Tok Pisin cardinal numerals are frequently borrowed, Notes: 1. Number three, there is variably pronounced as /taʊtɔnu / and /taʊtɔnɔ / 2. Number six, literal translation as ""five one [on top of ] 3. Number eleven, literal translation as ""ten one [on top of ] 4. Number twenty, literal translation as ""two tens'' 5. Number hundred, literal translation as ""two five-tens''",0.246913580246914,1,NA
"346","numerals-para1320-1","Paranan, Philippines","para1320","Paranan-Pahanan","agp","Papunesia",17.04111,122.37028,"Austronesian","decimal","Eugene Chan","Paranan has a decimal system similar to that of Casiguran Dumagat Agta.",0.246913580246914,1,NA
"347","numerals-pard1245-1","Pardhan, India","pard1245","Pardhan","pch","Eurasia",22.1666,79.7773,"Unattested","","Eugene Chan","Pardhan is spoken in Adilabad (mostly in Andhra Pradesh), Telungana and Maharastra States, India. The Pardhan have borrowed Indo-Aryan numerals with phonological adaptation now.",0.259259259259259,1,NA
"348","numerals-park1239-1","Podoko, Cameroon","park1239","Parkwa","pbi","Africa",11.0206,14.0964,"Afro-Asiatic","decimal","Eugene Chan","Podoko has a decimal system of counting.",0.246913580246914,1,NA
"349","googleuninum-nso","Northern Sotho, Pedi","pedi1238","Pedi","nso","Africa",-24.7993,29.4718,"Atlantic-Congo","","","",0.679012345679012,1,NA
"350","numerals-peer1241-1","Peere (Kutin), Cameroon","peer1241","Peere","pfe","Africa",7.82186,12.2518,"Atlantic-Congo","decimal","Enock Appiah Tieku","6=5+1, 7-9 borrowed?; Peere has a decimal system.",0.246913580246914,1,NA
"351","numerals-pero1241-1","Pero (Pipero), Nigeria","pero1241","Pero","pip","Africa",9.62092,11.044,"Afro-Asiatic","","Eugene Chan","",0.246913580246914,1,NA
"352","numerals-peve1243-1","Pévé, Chad, Cameroon","peve1243","Peve","lme","Africa",9.16111,14.441,"Afro-Asiatic","decimal","Eugene Chan","Pévé has a decimal system of counting. The word for thousand ""mbu"" means 'sack'. Note that all numerals involving '7' should include /syéɗa’/, where the first consonant is a palatalized alveolar fricative rather than the palatal fricative /ʃ/.",0.259259259259259,1,NA
"353","numerals-phui1238-1","Phuie (Puguli), Burkina Faso","phui1238","Phuie","pug","Africa",11.02348,-3.47165,"Atlantic-Congo","quinary","Enock Appiah Tieku","Phuie has a vigesimal numeral system. The are two options for 9, 19 and 29, the word 'tʰõ̀' means 'is lacking', so 29 can be expressed as 'mááɡí nì fí dùdúmí tʰõ̀' = ( 20 plus 10, one is lacking ). Phuien has high tone ( marked with an acute accent, á), low tone ( marked with grave accent, à), automatic downstep, also called downdrift (unmarked) and non-automatic downstep (marked with a superscripted exclamation point  ).",0.246913580246914,1,NA
"354","numerals-piny1238-1","Pinyin, Cameroon","piny1238","Pinyin","pny","Africa",5.7991,10.0682,"Atlantic-Congo","decimal","Enock Appiah Tieku","",0.246913580246914,1,NA
"355","numerals-piya1245-1","Piya, Nigeria","piya1245","Piya-Kwonci","piy","Africa",9.31975,10.8379,"Afro-Asiatic","decimal","Eugene Chan","Piya has a decimal system, the numeral 'hundred' seldom used, the word 'wèy' means 'the things'.",0.240740740740741,1,NA
"356","barlowpacific-plat1254-1","Hova","plat1254","Plateau Malagasy","plt","Africa",-19.5907,47.1211,"Austronesian","decimal","Russell Barlow","",0.135802469135802,0.448275862068966,NA
"357","numerals-polc1243-1","Polci (Palci), Nigeria","polc1243","Pesse","pze","Africa",10.1346,9.5961,"Afro-Asiatic","decimal","Eugene Chan","Polci has a decimal system of counting. There are some missing terms. The data need checking with updated ones.",0.191358024691358,0.793103448275862,NA
"358","numerals-pomo1271-1","Pol (Pomo), Cameroon, Congo","pomo1271","Pol","pmm","Africa",4.243,13.446,"Atlantic-Congo","decimal","Enock Appiah Tieku","Pol has a decimal system. Pomo is spoken in Sangha Region, north of Ouesso, on borders with Cameroon and Central African Republic. Not in Central African Republic. Alternate names: Pol, Pori, Pul, Congo Pol. Pomo has a decimal system. Please note that the ''tç'' in number 6 is a voiceless palatal plosive.",0.240740740740741,1,NA
"359","numerals-pong1250-1","Pongu (Pangu), Nigeria","pong1250","Pongu","png","Africa",10.0823,6.3745,"Atlantic-Congo","decimal","Enock Appiah Tieku","the form for 10 in the higher crowns differs from the form for 10. 30 = ?*3, 50=?*5; Pongu has a decimal numeral system. Thousand is a Hausa loanword.",0.246913580246914,1,NA
"360","numerals-psik1239-1","Psikye (Kapsiki), Cameroon","psik1239","Psikye","kvj","Africa",10.677,13.569,"Afro-Asiatic","decimal","Eugene Chan","Kapsiki has a decimal system of counting, new data with tones needed.",0.246913580246914,1,NA
"361","numerals-puta1243-1","Putai (West Margi), Nigeria","puta1243","Putai","mfl","Africa",10.83854,12.99521,"Afro-Asiatic","decimal","Eugene Chan","Putai has a decimal system. They use Kanuri numerals after twenty. There are some missing terms.",0.185185185185185,0.793103448275862,NA
"362","numerals-putu1241-1","Utugwang-Irungene-Afrike, Nigeria","putu1241","Utugwang-Irungene-Afrike","afe","Africa",6.65923,8.96041,"Atlantic-Congo","quinary","Enock Appiah Tieku","10 is an atom; Utugwang [Útùkʷâŋ] is spoken in Obudu LGA, Cross River State, Nigeria. This language has a vigesimal numeral system similar to that of Bekwarra.",0.253086419753086,1,NA
"363","numerals-qima1242-1","Kimant (Qimant), Ethiopia","qima1242","Qimant","ahg","Africa",12.8119,37.0542,"Afro-Asiatic","decimal","Eugene Chan","Kimant or Qimant has a decimal system of counting but does not seem to have even the kind of pitch-accent type language. Qimant is a language in serious decline and is very heavily influenced by Amharic.",0.246913580246914,1,NA
"364","numerals-rend1243-1","Rendille, Kenya","rend1243","Rendille","rel","Africa",2.27065,37.3608,"Afro-Asiatic","","Eugene Chan","Rendille numeral 'one' has two forms. The second one 'ko:kalɖay' is an isolation form, literately means 'only one'. Thousand is a loan from Swahili /Arabic. The IPA symbol 'j' is usually expressed by 'y'. The acute accent indicates high tone, the circumflex falling tone. All other tones are low.",0.246913580246914,1,NA
"365","numerals-repa1237-1","Repanbitip, Vanuatu","repa1237","Repanbitip","rpn","Papunesia",-16.3265,167.619,"Austronesian","quinary","Eugene Chan","Repanbitip has a quinary-vigesimal counting system, new data needed.",0.228395061728395,1,NA
"366","numerals-resh1242-1","Reshe (Tsureshe), Nigeria","resh1242","Reshe","res","Africa",10.77046,4.62395,"Atlantic-Congo","decimal","Enock Appiah Tieku","Reshe has a decimal numeral system. There is a loanword from Hausa for thousand.",0.246913580246914,1,NA
"367","numerals-ronj1237-1","Ronji, Papua New Guinea","ronj1237","Ronji","roe","Papunesia",-5.80782,146.731,"Austronesian","binary","Russell Barlow","Ronji or Roinji has a system with basic numerals (1, 2). However, people only use the traditional numerals from 1 to 5 and 10 now. Pete Lincoln (1976) has ever recorded the numerals from 1 to 10 and 20, the phrase 'limu teninɑ dimɑrɑ keenɑ' has the approximate gloss of 'man one'. The word 'nimɑra' should mean 'hand', Bruce Hooley (1976). The general impression of the system is that pair counting occur with the aid of digit-tallying.",0.0679012345679012,0.379310344827586,NA
"368","numerals-ronn1241-1","Ron (Daffo), Nigeria","ronn1241","Ron","cla","Africa",9.3,9.02,"Afro-Asiatic","duodecimal","Eugene Chan","Ron of Dafflo has six tones, the tones ' u ' and 'o ' as in numbers 2, 6 and 7 are middle-falling tones. Ron of Daffo also has a duodecimal system of counting or base-twelve system, which can count up to 144 'sók sók' or sók á atísi'.",0.234567901234568,1,NA
"369","numerals-rung1258-1","Runga, Chad","rung1258","Runga","rou","Africa",9.7154,20.9945,"Maban","decimal","Eugene Chan","Runga has a decimal system. They often use Arabic numerals after ten.",0.0802469135802469,0.413793103448276,NA
"370","numerals-rwaa1238-1","Rwa (Kirwa), Tanzania","rwaa1238","Rwa","rwk","Africa",-3.42862,36.7686,"Atlantic-Congo","decimal","Enock Appiah Tieku","Rwa has a numeral system similar to that of Kimochi. The numeral 'ten' has two forms; One is ikumí which is regular descendant of the Proto Bantu form * i-kʊmí. The other is muunɡo, which is morphologically analyzed as [mu-unɡo] (pl. miingo) and its lexical meaning is something like ''region / area that covers several villages''. Specific semantic relation between the two concepts has not yet been clear. The numbers ''11 to 19'', ''30 to 90'' and ''200'' with an asterisks were taken from a book by German missionary published in 1993. Tonal information is not provided in that book. The symbol ''Nʼ'' as in number 8 represents a syllabic post-alveolar nasal and is pronounced as palatal nasal [ɲ] in the word final position. Nominals from ''1'' to ''6'' are grammatically agreed with its head noun, while numbers ''7'' and higher are not, i.e., the prefix of the former ( ki- in 1 and fi- in 2 to 6) is automatically selected depending on the ''noun class'' of its NP.",0.179012345679012,0.689655172413793,NA
"371","numerals-saaf1238-1","Saafi-Saafi (Safen), Senegal","saaf1238","Saafi-Saafi","sav","Africa",14.625,-17.0568,"Atlantic-Congo","quinary","Enock Appiah Tieku","Safen has a quinary-decimal system. They use Wolof loan 'ˈdʒuniːi' for thousand.",0.246913580246914,1,NA
